,Date,Airport,Latitude,Longitude,Max Temp,Precip,Precip Type,Wind Speed
366,2016-01-02,DFW,32.896,-97.037,51.2,0.0,NA,10.3
367,2016-01-03,DFW,32.896,-97.037,58.9,0.0,NA,12.7
368,2016-01-04,DFW,32.896,-97.037,54.0,0.0,NA,9.2
369,2016-01-05,DFW,32.896,-97.037,45.0,0.0,NA,12.7
370,2016-01-06,DFW,32.896,-97.037,48.8,0.78,"rain,",11.4
371,2016-01-07,DFW,32.896,-97.037,64.1,0.07,"rain,",17.2
372,2016-01-08,DFW,32.896,-97.037,56.9,0.0,NA,15.0
373,2016-01-09,DFW,32.896,-97.037,47.0,0.0,NA,25.3
374,2016-01-10,DFW,32.896,-97.037,42.2,0.0,NA,20.8
375,2016-01-11,DFW,32.896,-97.037,48.8,0.0,NA,11.4
376,2016-01-12,DFW,32.896,-97.037,62.1,0.0,NA,10.3
377,2016-01-13,DFW,32.896,-97.037,65.9,0.0,NA,17.2
378,2016-01-14,DFW,32.896,-97.037,65.9,0.0,NA,26.3
379,2016-01-15,DFW,32.896,-97.037,64.1,0.0,NA,20.8
380,2016-01-16,DFW,32.896,-97.037,47.0,0.01,"rain,",23.0
381,2016-01-17,DFW,32.896,-97.037,55.1,0.0,NA,20.7
382,2016-01-18,DFW,32.896,-97.037,46.1,0.0,NA,18.3
383,2016-01-19,DFW,32.896,-97.037,65.9,0.0,NA,26.3
384,2016-01-20,DFW,32.896,-97.037,49.9,0.0,NA,15.0
385,2016-01-21,DFW,32.896,-97.037,52.1,0.19,"rain,",26.4
386,2016-01-22,DFW,32.896,-97.037,47.9,0.0,NA,27.7
387,2016-01-23,DFW,32.896,-97.037,49.9,0.0,NA,10.3
388,2016-01-24,DFW,32.896,-97.037,62.1,0.0,NA,25.2
389,2016-01-25,DFW,32.896,-97.037,65.9,0.0,NA,21.9
390,2016-01-26,DFW,32.896,-97.037,48.8,0.0,NA,24.1
391,2016-01-27,DFW,32.896,-97.037,56.0,0.0,NA,10.3
392,2016-01-28,DFW,32.896,-97.037,69.2,0.0,NA,11.4
393,2016-01-29,DFW,32.896,-97.037,76.9,0.0,NA,28.8
394,2016-01-30,DFW,32.896,-97.037,75.8,0.0,NA,23.0
395,2016-01-31,DFW,32.896,-97.037,72.0,0.0,NA,23.0
396,2016-02-01,DFW,32.896,-97.037,72.0,0.0,NA,19.7
397,2016-02-02,DFW,32.896,-97.037,65.9,0.0,NA,25.2
398,2016-02-03,DFW,32.896,-97.037,51.2,0.0,NA,19.7
399,2016-02-04,DFW,32.896,-97.037,55.1,0.0,NA,11.4
400,2016-02-05,DFW,32.896,-97.037,57.8,0.0,NA,16.1
401,2016-02-06,DFW,32.896,-97.037,54.0,0.0,NA,19.6
402,2016-02-07,DFW,32.896,-97.037,64.1,0.0,NA,19.6
403,2016-02-08,DFW,32.896,-97.037,56.9,0.0,NA,29.9
404,2016-02-09,DFW,32.896,-97.037,63.0,0.0,NA,18.3
405,2016-02-10,DFW,32.896,-97.037,74.0,0.0,NA,18.3
406,2016-02-11,DFW,32.896,-97.037,74.0,0.0,NA,16.1
407,2016-02-12,DFW,32.896,-97.037,70.1,0.0,NA,11.4
408,2016-02-13,DFW,32.896,-97.037,65.9,0.0,NA,16.1
409,2016-02-14,DFW,32.896,-97.037,66.8,0.0,NA,26.3
410,2016-02-15,DFW,32.896,-97.037,72.0,0.0,NA,17.2
411,2016-02-16,DFW,32.896,-97.037,73.1,0.0,NA,18.3
412,2016-02-17,DFW,32.896,-97.037,70.1,0.0,NA,15.0
413,2016-02-18,DFW,32.896,-97.037,74.9,0.0,NA,29.9
414,2016-02-19,DFW,32.896,-97.037,78.2,0.0,NA,24.1
415,2016-02-20,DFW,32.896,-97.037,74.9,0.0,NA,21.9
416,2016-02-21,DFW,32.896,-97.037,71.1,0.12,"rain,",16.1
417,2016-02-22,DFW,32.896,-97.037,61.1,0.33,"rain,",13.8
418,2016-02-23,DFW,32.896,-97.037,54.0,1.75,"rain,",28.8
419,2016-02-24,DFW,32.896,-97.037,60.2,0.0,NA,23.0
420,2016-02-25,DFW,32.896,-97.037,58.9,0.0,NA,20.8
421,2016-02-26,DFW,32.896,-97.037,60.2,0.0,NA,11.4
422,2016-02-27,DFW,32.896,-97.037,72.0,0.0,NA,19.7
423,2016-02-28,DFW,32.896,-97.037,74.9,0.0,NA,24.1
424,2016-02-29,DFW,32.896,-97.037,75.8,0.0,NA,20.8
425,2016-03-01,DFW,32.896,-97.037,70.1,0.0,NA,26.4
426,2016-03-02,DFW,32.896,-97.037,70.1,0.0,NA,25.3
427,2016-03-03,DFW,32.896,-97.037,73.1,0.0,NA,27.7
428,2016-03-04,DFW,32.896,-97.037,70.1,0.0,NA,12.7
429,2016-03-05,DFW,32.896,-97.037,78.2,0.0,NA,10.3
430,2016-03-06,DFW,32.896,-97.037,71.1,0.0,NA,24.1
431,2016-03-07,DFW,32.896,-97.037,73.1,0.03,"rain,",26.4
432,2016-03-08,DFW,32.896,-97.037,70.1,0.96,"rain,",19.7
433,2016-03-09,DFW,32.896,-97.037,62.1,0.55,"rain,",18.3
434,2016-03-10,DFW,32.896,-97.037,62.1,0.34,"rain,",20.8
435,2016-03-11,DFW,32.896,-97.037,62.1,0.06,"rain,",15.0
436,2016-03-12,DFW,32.896,-97.037,70.1,0.12,"rain,",13.9
437,2016-03-13,DFW,32.896,-97.037,79.1,0.0,NA,24.1
438,2016-03-14,DFW,32.896,-97.037,89.1,0.0,NA,21.9
439,2016-03-15,DFW,32.896,-97.037,82.1,0.01,"rain,",24.1
440,2016-03-16,DFW,32.896,-97.037,76.9,0.0,NA,13.9
441,2016-03-17,DFW,32.896,-97.037,67.9,0.0,NA,17.2
442,2016-03-18,DFW,32.896,-97.037,66.8,0.0,NA,21.9
443,2016-03-19,DFW,32.896,-97.037,58.9,0.0,NA,24.1
444,2016-03-20,DFW,32.896,-97.037,56.9,0.0,NA,23.0
445,2016-03-21,DFW,32.896,-97.037,65.9,0.0,NA,20.8
446,2016-03-22,DFW,32.896,-97.037,75.8,0.0,NA,34.4
447,2016-03-23,DFW,32.896,-97.037,81.0,0.41,"rain,",28.8
448,2016-03-24,DFW,32.896,-97.037,63.0,0.01,"rain,",28.8
449,2016-03-25,DFW,32.896,-97.037,69.2,0.0,NA,16.1
450,2016-03-26,DFW,32.896,-97.037,74.9,0.0,NA,16.1
451,2016-03-27,DFW,32.896,-97.037,63.0,0.0,NA,24.1
452,2016-03-28,DFW,32.896,-97.037,69.2,0.0,NA,13.9
453,2016-03-29,DFW,32.896,-97.037,74.9,0.0,NA,19.7
454,2016-03-30,DFW,32.896,-97.037,79.0,0.16,"rain,",24.1
455,2016-03-31,DFW,32.896,-97.037,74.9,0.0,NA,18.3
456,2016-04-01,DFW,32.896,-97.037,64.1,0.0,NA,20.8
457,2016-04-02,DFW,32.896,-97.037,69.2,0.0,NA,13.9
458,2016-04-03,DFW,32.896,-97.037,75.8,0.0,NA,15.0
459,2016-04-04,DFW,32.896,-97.037,83.9,0.0,NA,12.7
460,2016-04-05,DFW,32.896,-97.037,85.9,0.0,NA,24.1
461,2016-04-06,DFW,32.896,-97.037,78.2,0.0,NA,26.4
462,2016-04-07,DFW,32.896,-97.037,85.9,0.0,NA,19.6
463,2016-04-08,DFW,32.896,-97.037,74.0,0.0,NA,15.0
464,2016-04-09,DFW,32.896,-97.037,71.1,0.04,"rain,",18.3
465,2016-04-10,DFW,32.896,-97.037,75.8,0.0,NA,25.2
466,2016-04-11,DFW,32.896,-97.037,87.2,0.04,"rain,",23.0
467,2016-04-12,DFW,32.896,-97.037,70.1,0.0,NA,15.0
468,2016-04-13,DFW,32.896,-97.037,63.0,0.03,"rain,",15.0
469,2016-04-14,DFW,32.896,-97.037,74.9,0.0,NA,9.2
470,2016-04-15,DFW,32.896,-97.037,74.9,0.0,NA,15.0
471,2016-04-16,DFW,32.896,-97.037,80.1,0.0,NA,25.3
472,2016-04-17,DFW,32.896,-97.037,71.1,1.6,"rain,",23.0
473,2016-04-18,DFW,32.896,-97.037,73.1,0.8,"rain,",15.0
474,2016-04-19,DFW,32.896,-97.037,76.9,0.0,NA,8.0
475,2016-04-20,DFW,32.896,-97.037,73.1,1.12,"rain,",16.1
476,2016-04-21,DFW,32.896,-97.037,79.1,0.18,"rain,",20.8
477,2016-04-22,DFW,32.896,-97.037,81.0,0.0,NA,16.1
478,2016-04-23,DFW,32.896,-97.037,81.0,0.0,NA,12.7
479,2016-04-24,DFW,32.896,-97.037,78.2,0.0,NA,23.0
480,2016-04-25,DFW,32.896,-97.037,84.8,0.0,NA,21.9
481,2016-04-26,DFW,32.896,-97.037,83.9,0.66,"rain,",24.1
482,2016-04-27,DFW,32.896,-97.037,82.1,0.07,"rain,",21.9
483,2016-04-28,DFW,32.896,-97.037,83.9,0.0,NA,16.1
484,2016-04-29,DFW,32.896,-97.037,84.8,0.07,"rain,",14.9
485,2016-04-30,DFW,32.896,-97.037,74.9,0.0,NA,16.1
486,2016-05-01,DFW,32.896,-97.037,74.0,0.0,NA,19.7
487,2016-05-02,DFW,32.896,-97.037,65.0,0.59,"rain,",19.7
488,2016-05-03,DFW,32.896,-97.037,74.0,0.0,NA,13.8
489,2016-05-04,DFW,32.896,-97.037,82.1,0.0,NA,19.7
490,2016-05-05,DFW,32.896,-97.037,83.0,0.0,NA,11.4
491,2016-05-06,DFW,32.896,-97.037,83.9,0.0,NA,10.3
492,2016-05-07,DFW,32.896,-97.037,83.9,0.0,NA,20.8
493,2016-05-08,DFW,32.896,-97.037,74.9,0.11,"rain,",21.9
494,2016-05-09,DFW,32.896,-97.037,89.1,0.06,"rain,",25.2
495,2016-05-10,DFW,32.896,-97.037,92.0,0.16,"rain,",32.1
496,2016-05-11,DFW,32.896,-97.037,87.2,0.0,NA,28.8
497,2016-05-12,DFW,32.896,-97.037,83.0,0.31,"rain,",21.9
498,2016-05-13,DFW,32.896,-97.037,83.0,0.0,NA,15.0
499,2016-05-14,DFW,32.896,-97.037,74.0,0.57,"rain,",23.0
500,2016-05-15,DFW,32.896,-97.037,74.9,0.0,NA,13.9
501,2016-05-16,DFW,32.896,-97.037,78.2,0.19,"rain,",18.3
502,2016-05-17,DFW,32.896,-97.037,80.1,0.1,"rain,",23.0
503,2016-05-18,DFW,32.896,-97.037,64.1,0.08,"rain,",18.3
504,2016-05-19,DFW,32.896,-97.037,71.1,0.55,"rain,",17.2
505,2016-05-20,DFW,32.896,-97.037,81.0,0.0,NA,9.2
506,2016-05-21,DFW,32.896,-97.037,83.9,0.0,NA,11.4
507,2016-05-22,DFW,32.896,-97.037,85.9,0.0,NA,16.1
508,2016-05-23,DFW,32.896,-97.037,82.1,0.19,"rain,",21.9
509,2016-05-24,DFW,32.896,-97.037,85.9,0.01,"rain,",18.3
510,2016-05-25,DFW,32.896,-97.037,85.9,0.01,"rain,",18.3
511,2016-05-26,DFW,32.896,-97.037,81.0,0.02,"rain,",24.1
512,2016-05-27,DFW,32.896,-97.037,82.1,1.05,"rain,",21.9
513,2016-05-28,DFW,32.896,-97.037,87.2,0.0,NA,13.9
514,2016-05-29,DFW,32.896,-97.037,88.1,0.4,"rain,",18.3
515,2016-05-30,DFW,32.896,-97.037,83.9,0.67,"rain,",24.1
516,2016-05-31,DFW,32.896,-97.037,83.9,1.16,"rain,",23.0
517,2016-06-01,DFW,32.896,-97.037,81.0,0.4,"rain,",10.3
518,2016-06-02,DFW,32.896,-97.037,75.8,1.8,"rain,",13.9
519,2016-06-03,DFW,32.896,-97.037,84.8,0.18,"rain,",15.0
520,2016-06-04,DFW,32.896,-97.037,87.2,0.12,"rain,",17.2
521,2016-06-05,DFW,32.896,-97.037,89.1,0.0,NA,17.2
522,2016-06-06,DFW,32.896,-97.037,89.1,0.0,NA,16.1
523,2016-06-07,DFW,32.896,-97.037,92.9,0.0,NA,9.1
524,2016-06-08,DFW,32.896,-97.037,92.9,0.0,NA,13.9
525,2016-06-09,DFW,32.896,-97.037,92.0,0.0,NA,15.0
526,2016-06-10,DFW,32.896,-97.037,92.0,0.0,NA,16.1
527,2016-06-11,DFW,32.896,-97.037,88.1,0.12,"rain,",12.7
528,2016-06-12,DFW,32.896,-97.037,92.0,0.83,"rain,",21.9
529,2016-06-13,DFW,32.896,-97.037,92.0,0.14,"rain,",13.9
530,2016-06-14,DFW,32.896,-97.037,92.0,0.0,NA,17.2
531,2016-06-15,DFW,32.896,-97.037,94.9,0.0,NA,17.2
532,2016-06-16,DFW,32.896,-97.037,97.1,0.0,NA,18.3
533,2016-06-17,DFW,32.896,-97.037,97.1,0.0,NA,15.0
534,2016-06-18,DFW,32.896,-97.037,97.1,0.0,NA,11.4
535,2016-06-19,DFW,32.896,-97.037,93.8,0.0,NA,14.9
536,2016-06-20,DFW,32.896,-97.037,97.1,0.0,NA,8.0
537,2016-06-21,DFW,32.896,-97.037,97.1,0.0,NA,13.8
538,2016-06-22,DFW,32.896,-97.037,96.2,0.0,NA,17.2
539,2016-06-23,DFW,32.896,-97.037,94.9,0.0,NA,20.8
540,2016-06-24,DFW,32.896,-97.037,93.8,0.0,NA,17.2
541,2016-06-25,DFW,32.896,-97.037,94.9,0.0,NA,19.6
542,2016-06-26,DFW,32.896,-97.037,97.1,0.0,NA,16.1
543,2016-06-27,DFW,32.896,-97.037,98.1,0.0,NA,21.9
544,2016-06-28,DFW,32.896,-97.037,97.0,0.0,NA,18.3
545,2016-06-29,DFW,32.896,-97.037,93.8,0.0,NA,9.2
546,2016-06-30,DFW,32.896,-97.037,96.2,0.0,NA,13.9
547,2016-07-01,DFW,32.896,-97.037,97.1,0.0,NA,12.7
548,2016-07-02,DFW,32.896,-97.037,96.2,0.0,NA,18.3
549,2016-07-03,DFW,32.896,-97.037,96.2,0.0,NA,24.1
550,2016-07-04,DFW,32.896,-97.037,92.9,1.95,"rain,",25.2
551,2016-07-05,DFW,32.896,-97.037,92.9,0.91,"rain,",26.4
552,2016-07-06,DFW,32.896,-97.037,97.1,0.0,NA,23.0
553,2016-07-07,DFW,32.896,-97.037,97.1,0.0,NA,25.3
554,2016-07-08,DFW,32.896,-97.037,96.2,0.0,NA,20.8
555,2016-07-09,DFW,32.896,-97.037,92.9,0.03,"rain,",25.3
556,2016-07-10,DFW,32.896,-97.037,92.9,0.0,NA,16.1
557,2016-07-11,DFW,32.896,-97.037,94.9,0.0,NA,25.3
558,2016-07-12,DFW,32.896,-97.037,94.9,0.0,NA,21.9
559,2016-07-13,DFW,32.896,-97.037,98.1,0.0,NA,25.2
560,2016-07-14,DFW,32.896,-97.037,97.1,0.0,NA,20.8
561,2016-07-15,DFW,32.896,-97.037,92.0,0.36,"rain,",16.1
562,2016-07-16,DFW,32.896,-97.037,96.2,0.0,NA,19.6
563,2016-07-17,DFW,32.896,-97.037,94.9,0.0,NA,16.1
564,2016-07-18,DFW,32.896,-97.037,94.9,0.0,NA,15.0
565,2016-07-19,DFW,32.896,-97.037,97.1,0.0,NA,13.8
566,2016-07-20,DFW,32.896,-97.037,96.2,0.0,NA,13.9
567,2016-07-21,DFW,32.896,-97.037,98.1,0.0,NA,13.8
568,2016-07-22,DFW,32.896,-97.037,99.0,0.0,NA,12.7
569,2016-07-23,DFW,32.896,-97.037,99.0,0.0,NA,13.8
570,2016-07-24,DFW,32.896,-97.037,99.0,0.0,NA,10.3
571,2016-07-25,DFW,32.896,-97.037,100.1,0.02,"rain,",13.9
572,2016-07-26,DFW,32.896,-97.037,98.1,0.0,NA,17.2
573,2016-07-27,DFW,32.896,-97.037,94.9,0.0,NA,23.0
574,2016-07-28,DFW,32.896,-97.037,96.2,0.0,NA,20.8
575,2016-07-29,DFW,32.896,-97.037,93.8,0.0,NA,15.0
576,2016-07-30,DFW,32.896,-97.037,99.0,0.0,NA,15.0
577,2016-07-31,DFW,32.896,-97.037,99.0,0.0,NA,18.3
578,2016-08-01,DFW,32.896,-97.037,101.0,0.0,NA,17.2
579,2016-08-02,DFW,32.896,-97.037,100.1,0.0,NA,16.1
580,2016-08-03,DFW,32.896,-97.037,100.1,0.0,NA,13.8
581,2016-08-04,DFW,32.896,-97.037,100.1,0.0,NA,13.8
582,2016-08-05,DFW,32.896,-97.037,101.0,0.0,NA,12.7
583,2016-08-06,DFW,32.896,-97.037,101.0,0.0,NA,11.4
584,2016-08-07,DFW,32.896,-97.037,101.0,0.0,NA,12.7
585,2016-08-08,DFW,32.896,-97.037,101.9,0.0,NA,16.1
586,2016-08-09,DFW,32.896,-97.037,101.0,0.0,NA,13.9
587,2016-08-10,DFW,32.896,-97.037,101.0,0.0,NA,15.0
588,2016-08-11,DFW,32.896,-97.037,101.9,0.0,NA,11.4
589,2016-08-12,DFW,32.896,-97.037,107.1,0.82,"rain,",20.8
590,2016-08-13,DFW,32.896,-97.037,93.8,0.0,NA,16.1
591,2016-08-14,DFW,32.896,-97.037,92.0,0.0,NA,16.1
592,2016-08-15,DFW,32.896,-97.037,82.1,0.06,"rain,",10.3
593,2016-08-16,DFW,32.896,-97.037,85.9,0.0,NA,11.4
594,2016-08-17,DFW,32.896,-97.037,82.1,0.05,"rain,",13.8
595,2016-08-18,DFW,32.896,-97.037,89.1,0.08,"rain,",16.1
596,2016-08-19,DFW,32.896,-97.037,84.8,2.09,"rain,",20.8
597,2016-08-20,DFW,32.896,-97.037,83.0,1.15,"rain,",15.0
598,2016-08-21,DFW,32.896,-97.037,90.0,0.0,NA,11.4
599,2016-08-22,DFW,32.896,-97.037,88.1,0.08,"rain,",18.3
600,2016-08-23,DFW,32.896,-97.037,93.8,0.0,NA,23.0
601,2016-08-24,DFW,32.896,-97.037,93.8,0.0,NA,18.3
602,2016-08-25,DFW,32.896,-97.037,94.9,0.0,NA,12.7
603,2016-08-26,DFW,32.896,-97.037,90.0,0.0,NA,23.0
604,2016-08-27,DFW,32.896,-97.037,91.1,0.0,NA,10.3
605,2016-08-28,DFW,32.896,-97.037,92.0,0.03,"rain,",13.9
606,2016-08-29,DFW,32.896,-97.037,90.0,0.09,"rain,",13.8
607,2016-08-30,DFW,32.896,-97.037,93.8,0.0,NA,13.9
608,2016-08-31,DFW,32.896,-97.037,92.9,0.0,NA,14.9
609,2016-09-01,DFW,32.896,-97.037,91.1,0.0,NA,19.7
610,2016-09-02,DFW,32.896,-97.037,89.1,0.0,NA,12.7
611,2016-09-03,DFW,32.896,-97.037,89.1,0.0,NA,11.4
612,2016-09-04,DFW,32.896,-97.037,92.0,0.0,NA,15.0
613,2016-09-05,DFW,32.896,-97.037,92.9,0.0,NA,19.7
614,2016-09-06,DFW,32.896,-97.037,92.9,0.0,NA,18.3
615,2016-09-07,DFW,32.896,-97.037,92.9,0.0,NA,18.3
616,2016-09-08,DFW,32.896,-97.037,94.9,0.0,NA,15.0
617,2016-09-09,DFW,32.896,-97.037,93.8,0.0,NA,18.3
618,2016-09-10,DFW,32.896,-97.037,83.9,0.11,"rain,",24.1
619,2016-09-11,DFW,32.896,-97.037,88.1,0.0,NA,8.0
620,2016-09-12,DFW,32.896,-97.037,91.1,0.0,NA,12.7
621,2016-09-13,DFW,32.896,-97.037,92.0,0.0,NA,11.4
622,2016-09-14,DFW,32.896,-97.037,91.1,0.0,NA,12.7
623,2016-09-15,DFW,32.896,-97.037,94.9,0.0,NA,11.4
624,2016-09-16,DFW,32.896,-97.037,94.9,0.0,NA,14.9
625,2016-09-17,DFW,32.896,-97.037,96.2,0.0,NA,8.0
626,2016-09-18,DFW,32.896,-97.037,97.1,0.02,"rain,",18.4
627,2016-09-19,DFW,32.896,-97.037,99.0,0.35,"rain,",19.6
628,2016-09-20,DFW,32.896,-97.037,98.1,0.0,NA,11.4
629,2016-09-21,DFW,32.896,-97.037,93.8,0.0,NA,11.4
630,2016-09-22,DFW,32.896,-97.037,93.8,0.0,NA,10.3
631,2016-09-23,DFW,32.896,-97.037,92.9,0.0,NA,17.2
632,2016-09-24,DFW,32.896,-97.037,89.1,0.38,"rain,",20.8
633,2016-09-25,DFW,32.896,-97.037,79.1,0.1,"rain,",13.8
634,2016-09-26,DFW,32.896,-97.037,74.0,0.0,NA,19.7
635,2016-09-27,DFW,32.896,-97.037,78.2,0.0,NA,10.3
636,2016-09-28,DFW,32.896,-97.037,90.0,0.0,NA,9.1
637,2016-09-29,DFW,32.896,-97.037,79.1,0.0,NA,16.1
638,2016-09-30,DFW,32.896,-97.037,80.1,0.0,NA,9.1
639,2016-10-01,DFW,32.896,-97.037,83.9,0.0,NA,9.2
640,2016-10-02,DFW,32.896,-97.037,84.8,0.0,NA,11.4
641,2016-10-03,DFW,32.896,-97.037,87.2,0.0,NA,13.9
642,2016-10-04,DFW,32.896,-97.037,90.0,0.0,NA,21.9
643,2016-10-05,DFW,32.896,-97.037,92.9,0.0,NA,19.7
644,2016-10-06,DFW,32.896,-97.037,92.0,0.0,NA,17.2
645,2016-10-07,DFW,32.896,-97.037,81.0,1.63,"rain,",24.1
646,2016-10-08,DFW,32.896,-97.037,75.8,0.07,"rain,",14.9
647,2016-10-09,DFW,32.896,-97.037,75.8,0.0,NA,6.9
648,2016-10-10,DFW,32.896,-97.037,81.0,0.0,NA,10.3
649,2016-10-11,DFW,32.896,-97.037,87.2,0.0,NA,15.0
650,2016-10-12,DFW,32.896,-97.037,91.1,0.0,NA,23.0
651,2016-10-13,DFW,32.896,-97.037,74.0,0.0,NA,15.0
652,2016-10-14,DFW,32.896,-97.037,74.9,0.06,"rain,",9.1
653,2016-10-15,DFW,32.896,-97.037,88.1,0.0,NA,23.0
654,2016-10-16,DFW,32.896,-97.037,90.0,0.0,NA,25.2
655,2016-10-17,DFW,32.896,-97.037,91.1,0.0,NA,25.2
656,2016-10-18,DFW,32.896,-97.037,92.0,0.0,NA,19.6
657,2016-10-19,DFW,32.896,-97.037,90.0,0.0,NA,16.1
658,2016-10-20,DFW,32.896,-97.037,76.9,0.31,"rain,",20.8
659,2016-10-21,DFW,32.896,-97.037,73.1,0.0,NA,10.3
660,2016-10-22,DFW,32.896,-97.037,78.2,0.0,NA,17.2
661,2016-10-23,DFW,32.896,-97.037,80.1,0.0,NA,20.8
662,2016-10-24,DFW,32.896,-97.037,83.9,0.0,NA,12.7
663,2016-10-25,DFW,32.896,-97.037,81.0,0.0,NA,11.4
664,2016-10-26,DFW,32.896,-97.037,84.8,0.0,NA,17.2
665,2016-10-27,DFW,32.896,-97.037,87.2,0.0,NA,10.3
666,2016-10-28,DFW,32.896,-97.037,84.8,0.0,NA,13.9
667,2016-10-29,DFW,32.896,-97.037,85.9,0.0,NA,19.7
668,2016-10-30,DFW,32.896,-97.037,87.2,0.0,NA,13.8
669,2016-10-31,DFW,32.896,-97.037,87.2,0.0,NA,21.9
670,2016-11-01,DFW,32.896,-97.037,87.2,0.0,NA,20.8
671,2016-11-02,DFW,32.896,-97.037,83.0,0.0,NA,23.0
672,2016-11-03,DFW,32.896,-97.037,75.0,0.53,"rain,",17.2
673,2016-11-04,DFW,32.896,-97.037,74.9,0.0,NA,12.7
674,2016-11-05,DFW,32.896,-97.037,72.0,0.0,NA,13.9
675,2016-11-06,DFW,32.896,-97.037,69.2,0.14,"rain,",16.1
676,2016-11-07,DFW,32.896,-97.037,67.9,1.22,"rain,",10.3
677,2016-11-08,DFW,32.896,-97.037,65.0,0.48,"rain,",15.0
678,2016-11-09,DFW,32.896,-97.037,66.8,0.0,NA,16.1
679,2016-11-10,DFW,32.896,-97.037,72.0,0.0,NA,9.1
680,2016-11-11,DFW,32.896,-97.037,76.9,0.0,NA,10.3
681,2016-11-12,DFW,32.896,-97.037,69.2,0.0,NA,12.7
682,2016-11-13,DFW,32.896,-97.037,72.0,0.0,NA,12.7
683,2016-11-14,DFW,32.896,-97.037,80.1,0.0,NA,13.8
684,2016-11-15,DFW,32.896,-97.037,83.9,0.0,NA,11.4
685,2016-11-16,DFW,32.896,-97.037,87.2,0.0,NA,18.3
686,2016-11-17,DFW,32.896,-97.037,80.1,0.0,NA,27.7
687,2016-11-18,DFW,32.896,-97.037,72.0,0.05,"rain,",25.2
688,2016-11-19,DFW,32.896,-97.037,57.8,0.0,NA,23.0
689,2016-11-20,DFW,32.896,-97.037,65.0,0.0,NA,19.7
690,2016-11-21,DFW,32.896,-97.037,73.1,0.0,NA,17.2
691,2016-11-22,DFW,32.896,-97.037,74.0,0.0,NA,21.9
692,2016-11-23,DFW,32.896,-97.037,67.9,0.0,NA,21.9
693,2016-11-24,DFW,32.896,-97.037,73.1,0.0,NA,15.0
694,2016-11-25,DFW,32.896,-97.037,63.0,0.0,NA,18.3
695,2016-11-26,DFW,32.896,-97.037,66.8,0.0,NA,10.3
696,2016-11-27,DFW,32.896,-97.037,67.9,0.0,NA,19.6
697,2016-11-28,DFW,32.896,-97.037,73.1,0.8,"rain,",28.8
698,2016-11-29,DFW,32.896,-97.037,74.0,0.0,NA,13.9
699,2016-11-30,DFW,32.896,-97.037,62.1,0.0,NA,20.8
700,2016-12-01,DFW,32.896,-97.037,66.8,0.0,NA,18.3
701,2016-12-02,DFW,32.896,-97.037,64.1,0.01,"rain,",13.9
702,2016-12-03,DFW,32.896,-97.037,56.9,0.37,"rain,",17.2
703,2016-12-04,DFW,32.896,-97.037,52.1,0.02,"rain,",16.1
704,2016-12-05,DFW,32.896,-97.037,53.1,0.13,"rain,",9.2
705,2016-12-06,DFW,32.896,-97.037,52.1,0.01,"rain,",17.2
706,2016-12-07,DFW,32.896,-97.037,51.2,0.0,NA,23.0
707,2016-12-08,DFW,32.896,-97.037,39.8,0.0,NA,23.0
708,2016-12-09,DFW,32.896,-97.037,38.0,0.0,NA,9.2
709,2016-12-10,DFW,32.896,-97.037,48.8,0.0,NA,17.2
710,2016-12-11,DFW,32.896,-97.037,73.1,0.0,NA,29.9
711,2016-12-12,DFW,32.896,-97.037,54.0,0.0,NA,13.8
712,2016-12-13,DFW,32.896,-97.037,57.9,0.0,NA,18.3
713,2016-12-14,DFW,32.896,-97.037,53.3,0.0,NA,19.6
714,2016-12-15,DFW,32.896,-97.037,46.1,0.0,NA,13.9
715,2016-12-16,DFW,32.896,-97.037,65.0,0.0,NA,25.2
716,2016-12-17,DFW,32.896,-97.037,72.0,0.0,NA,33.3
717,2016-12-18,DFW,32.896,-97.037,29.0,0.0,NA,26.4
718,2016-12-19,DFW,32.896,-97.037,37.1,0.0,NA,13.9
719,2016-12-20,DFW,32.896,-97.037,56.9,0.0,NA,15.0
720,2016-12-21,DFW,32.896,-97.037,65.0,0.0,NA,20.8
721,2016-12-22,DFW,32.896,-97.037,56.9,0.0,NA,21.9
722,2016-12-23,DFW,32.896,-97.037,55.1,0.05,"rain,",11.4
723,2016-12-24,DFW,32.896,-97.037,73.1,0.0,NA,13.9
724,2016-12-25,DFW,32.896,-97.037,80.1,0.0,NA,29.9
725,2016-12-26,DFW,32.896,-97.037,72.0,0.0,NA,17.2
726,2016-12-27,DFW,32.896,-97.037,71.1,0.0,NA,13.8
727,2016-12-28,DFW,32.896,-97.037,82.1,0.0,NA,20.8
728,2016-12-29,DFW,32.896,-97.037,58.9,0.0,NA,20.8
729,2016-12-30,DFW,32.896,-97.037,58.9,0.0,NA,19.7
730,2016-12-31,DFW,32.896,-97.037,73.1,0.0,NA,23.0
731,2017-01-01,DFW,32.896,-97.037,64.1,0.07,"rain,",17.2
732,2017-01-02,DFW,32.896,-97.037,72.0,0.5,"rain,",21.9
733,2017-01-03,DFW,32.896,-97.037,61.1,0.0,NA,23.0
734,2017-01-04,DFW,32.896,-97.037,38.9,0.0,NA,16.1
735,2017-01-05,DFW,32.896,-97.037,38.9,0.0,NA,21.9
736,2017-01-06,DFW,32.896,-97.037,27.0,0.01,"snow,",21.9
737,2017-01-07,DFW,32.896,-97.037,38.9,0.0,NA,10.3
